,cyclist_id,origin,destination
1293,1983,25279,27031
1294,1984,16925,23521
1295,1985,19470,18874
1296,1986,15416,24312
1297,1987,30961,21744
1298,1988,23341,12297
1299,1989,23532,24597
1300,1990,18871,20711
1301,1991,11732,26362
1302,1992,20711,26650
1303,1993,29107,28143
1304,1995,26085,27231
1305,1996,30084,29459
1306,1997,21389,20712
1307,1998,16315,16300
1308,2001,10971,7035
1309,2002,20419,17873
1310,2003,29116,24315
1311,2006,14335,25415
1312,2008,25114,13759
1313,2009,20399,27638
1314,2010,23477,25692
1315,2011,16390,27578
1316,2012,10235,10518
1317,2013,25774,25240
1318,2016,24402,27865
1319,2019,29456,26345
1320,2020,22005,23497
1321,2021,21654,26002
1322,2022,22004,24889
1323,2026,23779,18363
1324,2028,22913,27030
1325,2031,25231,26957
1326,2033,19793,27843
1327,2034,27750,17216
1328,2035,25442,14382
1329,2036,28208,28232
1330,2037,22249,24609
1331,2039,26093,17578
1332,2040,18561,26969
1333,2041,14051,11998
1334,2042,23446,16110
1335,2043,17910,23419
1336,2044,25399,28737
1337,2045,22825,24610
1338,2046,29129,29794
1339,2047,27285,22245
1340,2049,16218,20724
1341,2050,27956,24338
1342,2052,27252,26956
1343,2053,28132,25153
1344,2054,24543,19349
1345,2055,20111,28481
1346,2056,26032,21051
1347,2057,21953,26334
1348,2061,25239,25212
1349,2062,23511,28523
1350,2066,27009,27218
1351,2067,15811,15812
1352,2068,25520,26968
1353,2069,15369,16842
1354,2070,26334,21952
1355,2072,17620,19770
1356,2074,25459,25429
1357,2076,24357,24359
1358,2077,23243,22913
1359,2079,27943,21956
1360,2080,29037,24835
1361,2082,29798,29798
1362,2083,22548,23182
1363,2084,17730,18259
1364,2086,26976,18561
1365,2087,11586,20418
1366,2088,19119,16115
1367,2089,21037,24968
1368,2092,21956,17281
1369,2094,23775,19479
1370,2095,20724,18575
1371,2097,24318,29746
1372,2098,29408,30496
1373,2100,18573,20723
1374,2101,13358,16367
1375,2102,24312,15129
1376,2103,28143,29107
1377,2105,21374,23511
1378,2107,21043,26696
1379,2108,12583,14168
1380,2109,26313,16822
1381,2110,21845,17580
1382,2111,19472,25220
1383,2112,21389,16499
1384,2113,27064,24469
1385,2115,17870,20420
1386,2116,10518,10231
1387,2117,27258,26369
1388,2118,20712,22886
1389,2119,19770,19459
1390,2120,18166,30073
1391,2121,26268,23172
1392,2122,10529,11431
1393,2123,19446,17283
1394,2124,24598,23532
1395,2126,21387,22580
1396,2128,27638,20398
1397,2129,25721,26848
1398,2130,23213,16618
1399,2131,14275,14055
1400,2132,17576,12665
1401,2133,12669,25487
1402,2134,25710,14335
1403,2135,28735,26539
1404,2136,22242,21364
1405,2137,22279,23852
1406,2138,18921,24677
1407,2139,23852,22008
1408,2141,7032,10971
1409,2144,16112,26025
1410,2146,22006,27257
1411,2147,25216,25765
1412,2150,27258,23816
1413,2151,23170,21360
1414,2152,24609,22825
1415,2153,26957,24930
1416,2155,22582,29117
1417,2156,26987,25785
1418,2157,12297,22728
1419,2158,11750,11399
1420,2160,29448,25488
1421,2162,22846,25510
1422,2163,27830,25791
1423,2164,26327,25779
1424,2165,27541,26085
1425,2167,26085,27536
1426,2169,11724,11430
1427,2170,14762,15200
1428,2171,29115,27889
1429,2173,28478,26334
1430,2174,22205,23157
1431,2175,10529,13118
1432,2177,25487,26332
1433,2178,27047,28835
1434,2179,20422,24941
1435,2180,22235,20711
1436,2181,26327,20417
1437,2182,25724,24366
1438,2183,18317,22576
1439,2185,17483,15368
1440,2186,25779,24081
1441,2187,25734,21703
1442,2188,26935,27009
1443,2190,25481,22580
1444,2191,25451,24091
1445,2192,25153,25815
1446,2194,27859,18846
1447,2197,25794,26327
1448,2198,20398,27638
1449,2200,16412,23720
1450,2201,24967,21037
1451,2202,27297,26024
1452,2203,21407,24872
1453,2205,30961,21442
1454,2206,21049,11587
1455,2207,30065,25194
1456,2208,21439,30656
1457,2209,15808,8906
1458,2212,21964,29446
1459,2213,30956,24311
1460,2214,22246,29445
1461,2215,25118,28110
1462,2216,22823,27862
1463,2217,28160,21953
1464,2218,21030,20711
1465,2219,16926,23521
1466,2222,10971,7035
1467,2223,23532,24872
1468,2224,18769,28091
1469,2225,24370,24331
1470,2227,20417,26037
1471,2228,31406,25735
1472,2230,16368,13359
1473,2231,13850,12224
1474,2232,12081,27001
1475,2233,26362,12726
1476,2235,14592,9046
1477,2236,5904,7107
1478,2237,25791,28774
1479,2238,20101,17871
1480,2239,29010,26318
1481,2240,29456,26977
1482,2241,19454,26312
1483,2242,14335,25415
1484,2243,26369,27250
1485,2244,21689,27878
1486,2245,11432,10820
1487,2247,19787,26306
1488,2248,25490,29750
1489,2249,21651,25431
1490,2252,24960,26327
1491,2253,27589,31245
1492,2254,23045,12294
1493,2255,10234,10804
1494,2256,25032,27030
1495,2257,25213,25240
1496,2258,28823,26660
1497,2259,20428,26374
1498,2260,24389,28184
1499,2262,25515,26327
1500,2264,15370,16842
1501,2265,23779,14380
1502,2267,21652,26003
1503,2269,16678,25182
1504,2270,21691,23497
1505,2271,25232,26957
1506,2272,17189,16676
1507,2273,15818,15498
1508,2275,16399,18955
1509,2276,27751,17216
1510,2277,22825,24609
1511,2278,25509,23755
1512,2279,27875,21367
1513,2280,21690,21045
1514,2281,15502,14910
1515,2282,30922,30922
1516,2283,16984,25762
1517,2284,2237,1945
1518,2285,24357,28163
1519,2286,30922,30922
1520,2287,30922,30922
1521,2288,30922,30921
1522,2289,22279,23853
1523,2290,29141,29463
1524,2291,24385,24375
1525,2293,21387,20429
1526,2294,24080,24091
1527,2298,23444,26338
1528,2299,20984,21576
1529,2300,25239,25458
1530,2301,11050,10730
1531,2304,15360,15997
1532,2305,16931,25214
1533,2308,20073,27832
1534,2309,13764,12085
1535,2310,12084,12714
1536,2311,13053,13772
1537,2312,13445,11738
1538,2313,11733,11392
1539,2314,12052,12084
1540,2315,11411,9890
1541,2316,12081,12697
1542,2317,13046,12087
1543,2318,19166,21688
1544,2323,24023,21960
1545,2324,22002,13933
1546,2325,16576,15358
1547,2326,23831,23195
1548,2327,25728,27497
1549,2328,25213,30298
1550,2329,30922,30921
1551,2331,23232,28804
1552,2332,24365,25195
1553,2333,14241,18878
1554,2334,17216,27751
1555,2335,26957,24930
1556,2336,24946,22547
1557,2337,17730,12728
1558,2338,27846,26371
1559,2339,26310,28090
1560,2340,25751,16983
1561,2341,18561,26974
1562,2342,7110,5891
1563,2343,23196,23832
1564,2344,13403,19793
1565,2345,11586,20418
1566,2346,13760,13072
1567,2347,8910,15807
1568,2348,24598,22894
1569,2350,22558,20400
1570,2352,17870,20420
1571,2353,18263,30746
1572,2354,30746,17940
1573,2355,15814,26976
1574,2356,26064,28177
1575,2357,27356,24181
1576,2361,26025,27298
1577,2363,27001,12083
1578,2364,31246,25219
1579,2365,11146,11144
1580,2366,28458,25791
1581,2367,5514,5891
1582,2368,21744,30656
1583,2370,26345,21366
1584,2371,20712,21060
1585,2374,12669,25485
1586,2375,23720,16414
1587,2376,27202,21651
1588,2377,16995,26326
1589,2378,26975,16683
1590,2379,12223,14167
1591,2380,11113,12081
1592,2381,24091,25234
1593,2382,7032,10635
1594,2383,18561,20425
1595,2384,28160,23158
1596,2385,28425,29729
1597,2386,12083,11429
1598,2387,14637,14924
1599,2388,26974,22848
1600,2390,27031,24141
1601,2392,27841,19153
1602,2393,19496,22293
1603,2394,24610,22825
1604,2395,17538,13073
1605,2400,12297,22728
1606,2401,22202,26681
1607,2402,21573,21605
1608,2403,22579,29060
1609,2404,27959,26394
1610,2406,21694,21696
1611,2408,27250,22523
1612,2409,23755,25510
1613,2410,24625,20724
1614,2411,26036,29010
1615,2413,16112,26024
1616,2414,26025,16112
1617,2415,25426,24364
1618,2416,22848,16115
1619,2419,27281,25760
1620,2423,27041,26394
1621,2424,22827,25486
1622,2425,20110,27872
1623,2426,25761,28818
1624,2427,25763,17277
1625,2428,20416,26038
1626,2429,20417,25727
1627,2430,24337,26285
1628,2431,24088,28498
1629,2433,18607,10820
1630,2434,21049,11587
1631,2437,14768,27212
1632,2438,30961,21744
1633,2439,27902,25738
1634,2441,26362,24600
1635,2442,25794,24071
1636,2443,25118,28121
1637,2444,29793,28227
1638,2445,24070,26668
1639,2446,25693,23473
1640,2447,25030,26375
1641,2449,10638,7035
1642,2450,11048,11051
1643,2451,13359,16365
1644,2452,16368,13359
1645,2453,25788,12665
1646,2455,26025,27212
1647,2456,26367,23752
1648,2457,13850,12583
1649,2458,25791,28774
1650,2459,24674,26327
1651,2460,14637,29753
1652,2461,23252,27030
1653,2462,22558,26002
1654,2463,30645,8995
1655,2464,20073,16453
1656,2467,24373,25728
1657,2468,25731,24375
1658,2469,25792,29448
1659,2470,14335,25415
1660,2471,20731,21367
1661,2473,25783,26979
1662,2476,21651,25429
1663,2477,23158,27866
1664,2478,16391,27258
1665,2479,11146,10820
1666,2480,28230,30090
1667,2481,10235,11114
1668,2482,25813,26932
1669,2483,20700,24609
1670,2485,29446,22249
1671,2486,22008,23855
1672,2488,1937,1925
1673,2489,27155,28161
1674,2491,27036,30421
1675,2492,25489,24609
1676,2493,18876,15500
1677,2494,21638,16916
1678,2496,23685,14147
1679,2497,26643,21275
1680,2499,21566,23409
1681,2500,15369,16842
1682,2501,14595,15357
1683,2502,30424,30061
1684,2503,26999,26984
1685,2504,20725,16218
1686,2505,25765,25459
1687,2506,25780,25216
1688,2507,23544,31226
1689,2508,25445,25258
1690,2509,26979,24628
1691,2512,24559,24559
1692,2513,23206,21982
1693,2514,27226,20709
1694,2515,24626,27000
1695,2520,12388,12085
1696,2521,20648,27751
1697,2523,16962,25195
1698,2525,21649,24024
1699,2526,24609,24345
1700,2527,23158,21366
1701,2530,15129,24312
1702,2531,24313,15129
1703,2532,24540,23640
1704,2534,23414,19354
1705,2536,28462,26370
1706,2537,25203,18862
1707,2538,27509,23775
1708,2539,29752,22913
1709,2540,24034,26368
1710,2541,18588,19188
1711,2542,11586,20418
1712,2545,17631,22341
1713,2547,21367,19475
1714,2548,15813,18567
1715,2549,23278,17940
1716,2552,31226,23243
1717,2554,27258,26369
1718,2555,11732,26072
1719,2556,28425,29107
1720,2557,29447,14927
1721,2558,27953,24181
1722,2559,28451,26537
1723,2560,22261,22580
1724,2562,10830,25223
1725,2563,26345,12364
1726,2564,25729,24375
1727,2565,12224,13210
1728,2566,16398,26326
1729,2567,26325,18892
1730,2568,19766,17283
1731,2569,25766,25460
1732,2570,25429,21651
1733,2571,19155,15813
1734,2572,12704,12701
1735,2573,26344,30063
1736,2574,21439,30656
1737,2575,23852,22008
1738,2576,22551,20111
1739,2577,25224,13086
1740,2582,26904,26263
1741,2585,13087,10531
1742,2586,11073,19856
1743,2588,22261,19798
1744,2590,25489,18863
1745,2591,22006,11732
1746,2592,20705,24667
1747,2593,24874,25730
1748,2595,14762,14023
1749,2596,23489,15811
1750,2597,16646,29136
1751,2598,20728,25224
1752,2599,24609,21398
1753,2600,20111,14616
1754,2601,24609,21366
1755,2602,20726,24090
1756,2603,26094,28464
1757,2604,26041,24870
1758,2605,24025,22283
1759,2606,26974,27282
1760,2607,25428,23777
1761,2609,26367,14607
1762,2610,27954,16650
1763,2611,23043,18764
1764,2612,20711,23777
1765,2614,17001,24966
1766,2615,14336,20112
1767,2616,23776,22825
1768,2617,27213,20423
1769,2618,20425,28397
1770,2620,12083,22580
1771,2621,19653,23414
1772,2623,22007,24871
1773,2624,1925,1925
1774,2625,20102,27954
1775,2626,16678,28161
1776,2627,16921,21951
1777,2628,25765,22233
1778,2629,12146,12147
1779,2630,11742,12098
1780,2631,12101,12099
1781,2632,12098,12085
1782,2633,24871,25490
1783,2634,26603,29039
1784,2635,29438,29752
1785,2636,28707,29597
1786,2637,25791,27216
1787,2638,24073,25233
1788,2641,29597,28667
1789,2642,28969,29615
1790,2643,2743,27613
1791,2645,29934,29956
1792,2646,27613,2404
1793,2647,22235,24321
1794,2650,29957,29960
1795,2651,8299,3747
1796,2652,29956,26601
1797,2653,22007,18272
1798,2654,26755,20417
1799,2655,26951,26755
1800,2656,20417,26037
1801,2658,25260,25259
1802,2659,18271,22581
1803,2662,26987,15813
1804,2664,29107,28732
1805,2665,29107,29378
1806,2666,11738,11738
1807,2667,12346,11410
1808,2668,20398,19475
1809,2669,20428,22858
1810,2670,20112,20108
1811,2675,14763,16887
1812,2676,19796,27250
1813,2677,27030,29726
1814,2678,23414,19045
1815,2679,25224,27191
1816,2682,27251,29060
1817,2683,20425,25426
1818,2684,22249,24619
1819,2686,25812,25260
1820,2687,15315,15611
1821,2691,21694,22008
1822,2692,29729,23804
1823,2693,22580,28409
1824,2694,21710,29445
1825,2696,21627,23765
1826,2697,16386,18570
1827,2699,29456,30021
1828,2700,16584,14762
1829,2703,13072,14376
1830,2704,27832,21685
1831,2707,24890,22825
1832,2708,28161,23158
1833,2710,8622,18805
1834,2711,4416,8304
1835,2712,18509,17876
1836,2714,19117,8625
1837,2716,19157,16678
1838,2717,19474,28398
1839,2718,28397,21365
1840,2719,25768,25514
1841,2720,22235,18245
1842,2721,20712,21059
1843,2723,21366,24022
1844,2725,25424,20425
1845,2726,12721,12731
1846,2727,20098,13395
1847,2728,22237,26056
1848,2729,27281,26977
1849,2731,24024,21703
1850,2732,16111,26362
1851,2733,22006,24357
1852,2734,13071,15520
1853,2735,25216,25765
1854,2736,27250,25765
1855,2737,17926,24577
1856,2738,18245,19154
1857,2740,26976,28403
1858,2741,24316,24646
1859,2742,19471,20399
1860,2743,16389,19790
1861,2745,20398,22825
1862,2746,19050,23411
1863,2747,21700,24871
1864,2748,22905,22903
1865,2749,22903,22903
1866,2751,30087,29458
1867,2753,21070,28804
1868,2754,24647,14382
1869,2755,1925,2237
1870,2756,18246,21887
1871,2757,29137,29794
1872,2758,28399,14134
1873,2761,21957,19475
1874,2762,27801,28107
1875,2765,22235,24609
1876,2766,24093,29728
1877,2767,16363,15133
1878,2768,23759,22515
1879,2769,25397,27532
1880,2772,12366,10205
1881,2773,20692,22231
1882,2776,15134,16367
1883,2777,23154,26086
1884,2778,16645,24653
1885,2779,26394,27959
1886,2780,28835,22495
1887,2781,24380,23166
1888,2782,22522,26330
1889,2783,26086,25233
1890,2784,25260,25259
1891,2789,23701,19354
1892,2792,26722,31630
1893,2793,19164,20429
1894,2794,20107,19796
1895,2796,12695,12084
1896,2800,16002,17136
1897,2802,21389,20417
1898,2803,23539,25241
1899,2804,25241,24360
1900,2805,23539,26878
1901,2806,25241,22896
1902,2809,24892,22825
1903,2810,29752,21686
1904,2811,21997,30363
1905,2813,22192,5189
1906,2815,14598,24357
1907,2817,16367,15135
1908,2818,15422,16367
1909,2819,16649,24653
1910,2820,24937,16646
1911,2821,16391,24849
1912,2825,22572,24670
1913,2827,19653,23991
1914,2828,27623,29115
1915,2829,29432,29375
1916,2832,16414,23720
1917,2834,21050,11587
1918,2836,25120,28110
1919,2837,30961,21442
1920,2839,13358,16367
1921,2840,24653,19468
1922,2841,16367,13359
1923,2842,24373,26036
1924,2843,20416,26925
1925,2844,15810,26024
1926,2845,26670,15198
1927,2846,21651,25429
1928,2847,18317,16684
1929,2848,27626,27863
1930,2850,16398,18640
1931,2851,29116,24028
1932,2852,14335,25415
1933,2853,17269,23102
1934,2855,19447,17528
1935,2856,17768,18097
1936,2857,23158,27866
1937,2858,27009,27218
1938,2859,23172,26271
1939,2860,25214,25240
1940,2861,25490,26327
1941,2863,14595,15073
1942,2864,17619,28161
1943,2865,28107,28107
1944,2867,25418,14335
1945,2868,22580,23497
1946,2869,14472,15073
1947,2870,13729,26905
1948,2872,29478,29794
1949,2873,22193,21906
1950,2875,17605,26969
1951,2876,25518,26042
1952,2877,22825,24609
1953,2878,16984,25759
1954,2879,26729,26348
1955,2880,21684,21685
1956,2882,21032,23486
1957,2883,22905,22903
1958,2885,21348,26360
1959,2886,26929,21275
1960,2888,21310,21312
1961,2890,18864,26626
1962,2891,27000,24601
1963,2893,18165,18151
1964,2895,23701,19045
1965,2896,24877,27000
1966,2897,24366,25196
1967,2898,11586,20418
1968,2899,24034,21033
1969,2900,29137,29462
1970,2901,24597,27309
1971,2902,23042,18764
1972,2903,25726,24375
1973,2905,18149,30073
1974,2906,27951,23820
1975,2907,26930,20418
1976,2911,25442,25517
1977,2912,11743,9876
1978,2913,11144,11144
1979,2914,25792,24919
1980,2915,24635,20102
1981,2916,28462,25791
1982,2917,21690,21045
1983,2919,24027,29435
1984,2920,25227,25794
1985,2921,30073,18165
1986,2923,28143,25207
1987,2926,26624,13733
1988,2927,25194,21651
1989,2928,21651,21651
1990,2929,23720,16414
1991,2930,25710,14616
1992,2931,16337,21035
1993,2932,21035,16617
1994,2934,26025,16112
1995,2935,9876,12367
1996,2937,22885,28827
1997,2938,22008,25286
1998,2939,23853,22008
1999,2940,11750,11725
2000,2941,26929,27008
2001,2944,27225,25815
2002,2945,24611,22824
2003,2946,25764,16390
2004,2947,18317,16397
2005,2948,22885,29117
2006,2950,14762,12685
2007,2952,21051,20429
2008,2953,13033,14023
2009,2955,18509,16986
2010,2957,29456,30054
2011,2958,22235,20711
2012,2959,23467,24966
2013,2960,25509,23755
2014,2961,25510,23755
2015,2963,25765,28817
2016,2964,20740,21953
2017,2965,15814,28402
2018,2966,25425,24072
2019,2967,25184,29108
2020,2970,25734,15813
2021,2971,20711,22235
2022,2972,24023,21703
2023,2973,21694,21695
2024,2975,29116,22582
2025,2976,21370,15484
2026,2980,25794,26327
2027,2981,21953,20111
2028,2982,22282,24872
2029,2983,24469,26376
2030,2984,20421,24602
2031,2985,21036,24968
2032,2986,24967,21036
2033,2987,16412,23720
2034,2988,19653,23700
2035,2989,27294,26024
2036,2990,29104,24314
2037,2991,29411,28098
2038,2992,16218,20420
2039,2993,20725,20427
2040,2995,18435,23043
2041,2996,21079,18500
2042,2998,29116,24026
2043,2999,23045,12297
2044,3001,16368,13032
2045,3002,25788,12668
2046,3003,15129,24312
2047,3004,14167,12224
2048,3005,24667,26327
2049,3006,26092,26979
2050,3007,16576,14382
2051,3008,26080,26707
2052,3009,16112,26025
2053,3010,26120,26660
2054,3013,23477,26272
2055,3014,29729,28425
2056,3015,16336,21035
2057,3016,20709,21950
2058,3017,23158,27866
2059,3019,21651,25431
2060,3020,15232,26905
2061,3021,24965,23755
2062,3023,17771,18096
2063,3024,9579,8904
2064,3025,14595,15356
2065,3026,26086,25453
2066,3028,17923,18500
2067,3030,27009,27218
2068,3031,21988,24603
2069,3032,25518,25736
2070,3033,22825,24609
2071,3035,17189,25431
2072,3037,16983,25762
2073,3039,29457,26344
2074,3041,13377,23192
2075,3042,27803,28105
2076,3043,19439,8633
2077,3044,26086,22515
2078,3046,15814,19119
2079,3049,21628,21614
2080,3050,20417,27249
2081,3051,29141,29463
2082,3052,19480,26681
2083,3053,18500,17219
2084,3054,1333,1326
2085,3055,16620,15359
2086,3056,25783,28184
2087,3058,23473,26086
2088,3059,8299,3747
2089,3060,22192,21906
2090,3061,17533,16115
2091,3063,30277,24562
2092,3064,15697,15998
2093,3065,18242,21576
2094,3067,24365,24889
2095,3068,15360,16576
2096,3069,16576,15357
2097,3070,3748,8304
2098,3072,25474,18577
2099,3076,21955,24312
2100,3077,24877,21366
2101,3078,9940,28096
2102,3079,13118,13118
2103,3081,17537,25445
2104,3082,25765,21351
2105,3084,23411,19354
2106,3085,27297,30847
2107,3088,22285,28491
2108,3089,13070,12724
2109,3090,17498,21033
2110,3091,21343,23155
2111,3093,28802,27255
2112,3094,26317,21051
2113,3095,11586,20724
2114,3096,23474,26092
2115,3097,22880,30100
2116,3098,30096,22881
2117,3099,18262,23278
2118,3102,26982,28803
2119,3103,21608,18242
2120,3104,8904,10237
2121,3105,27954,12367
2122,3106,11725,11429
2123,3107,27862,25521
2124,3108,11432,10820
2125,3111,24889,26974
2126,3112,10818,11431
2127,3114,17217,27444
2128,3115,20724,16499
2129,3116,26976,26708
2130,3118,20712,16333
2131,3119,28143,29740
2132,3120,28100,29098
2133,3121,26365,25489
2134,3122,25429,17189
2135,3127,24871,23533
2136,3128,27036,24181
2137,3129,15129,15129
2138,3131,12224,14167
2139,3132,25429,26685
2140,3134,26976,21030
2141,3135,27626,25815
2142,3137,10669,24073
2143,3138,25187,30373
2144,3139,24882,30658
2145,3140,16394,24072
2146,3141,26685,21651
2147,3142,26931,26670
2148,3143,28163,23158
2149,3144,26025,27298
2150,3145,18569,12438
2151,3146,26694,21043
2152,3148,26695,21043
2153,3150,24028,26061
2154,3151,19121,17283
2155,3155,26624,13733
2156,3156,28107,28737
2157,3158,28403,28108
2158,3159,14763,14023
2159,3161,23232,23532
2160,3163,30922,30922
2161,3167,12297,22728
2162,3169,19481,25228
2163,3171,23723,16414
2164,3173,25487,24610
2165,3174,26347,26588
2166,3175,16368,16104
2167,3177,26330,27008
2168,3178,26369,29113
2169,3179,24063,25216
2170,3180,24071,16115
2171,3181,11171,26997
2172,3185,21400,29057
2173,3186,24024,21702
2174,3188,8276,16117
2175,3192,25201,26709
2176,3193,27798,25793
2177,3194,29114,25490
2178,3195,29060,20111
2179,3196,13119,13118
2180,3197,25442,16388
2181,3198,25462,16118
2182,3199,26709,23158
2183,3201,25712,29032
2184,3202,29019,25418
2185,3203,29036,29026
2186,3205,21651,21960
2187,3206,24469,27032
2188,3207,25794,26327
2189,3208,21701,24872
2190,3209,21049,11587
2191,3211,21365,20710
2192,3212,20725,20427
2193,3213,21034,19457
2194,3214,21363,23752
2195,3215,21034,21364
2196,3216,30073,18183
2197,3217,27295,26024
2198,3218,15616,20724
2199,3220,15351,26988
2200,3221,2974,7026
2201,3223,3911,3911
2202,3224,19805,26028
2203,3225,12706,28836
2204,3226,24324,27164
2205,3228,18725,26314
2206,3229,30658,24881
2207,3232,17282,24881
2208,3233,26120,26660
2209,3234,29793,29459
2210,3236,23532,24872
2211,3237,29107,28143
2212,3239,21356,18500
2213,3240,22558,26670
2214,3241,16414,23720
2215,3242,14616,25415
2216,3243,17608,25188
2217,3249,20419,28161
2218,3250,21651,25429
2219,3251,29116,24315
2220,3252,24661,18158
2221,3253,28106,28107
2222,3254,14595,15356
2223,3255,27802,27803
2224,3260,16391,25520
2225,3263,21968,12656
2226,3264,22279,25286
2227,3266,30097,22880
2228,3267,16389,26969
2229,3268,22006,23498
2230,3270,28421,28143
2231,3271,16983,25762
2232,3272,25981,21588
2233,3273,22235,24609
2234,3275,26031,17608
2235,3276,25721,26711
2236,3277,25256,27579
2237,3278,29430,24314
2238,3280,1612,1333
2239,3285,24881,27463
2240,3286,24556,10531
2241,3287,27470,25186
2242,3288,26371,20074
2243,3289,20073,28130
2244,3290,27832,21647
2245,3291,21032,22233
2246,3292,19439,24563
2247,3293,15358,16879
2248,3295,26974,25452
2249,3296,24882,23759
2250,3297,27000,26936
2251,3299,14051,12108
2252,3301,14641,17323
2253,3302,14147,16556
2254,3303,16576,15357
2255,3307,18762,23043
2256,3308,31392,27573
2257,3310,25453,26707
2258,3311,17876,23197
2259,3312,24363,25195
2260,3313,27225,18866
2261,3314,24932,26359
2262,3315,24928,28419
2263,3317,11410,11410
2264,3318,26689,26997
2265,3319,5904,7107
2266,3320,22583,28804
2267,3325,25224,18503
2268,3326,16394,20420
2269,3327,7107,5902
2270,3329,19496,20445
2271,3331,20289,28231
2272,3332,11586,20724
2273,3333,24603,25433
2274,3335,25734,25210
2275,3336,24902,24628
2276,3337,13120,13120
2277,3338,7028,2969
2278,3340,16398,18640
2279,3341,18637,16685
2280,3342,20725,16219
2281,3343,18242,27537
2282,3344,18158,24656
2283,3345,25717,21385
2284,3347,22193,4552
2285,3348,23413,17271
2286,3349,27000,26681
2287,3350,31239,27451
2288,3351,19797,24314
2289,3353,24312,15129
2290,3354,23722,16414
2291,3356,27035,24181
2292,3357,26097,29732
2293,3358,28129,25791
2294,3359,26001,21652
2295,3360,26370,28771
2296,3361,28458,23768
2297,3362,16368,13359
2298,3363,13359,16368
2299,3364,9048,14866
2300,3366,26025,27298
2301,3369,21439,30656
2302,3370,27810,27976
2303,3372,24882,24924
2304,3373,12669,25487
2305,3374,29456,26344
2306,3376,29457,29456
2307,3377,24609,22825
2308,3378,23195,13721
2309,3379,19798,17614
2310,3380,27830,19166
2311,3381,28143,29107
2312,3382,26929,27009
2313,3383,27009,27218
2314,3385,20742,20113
2315,3386,22880,30100
2316,3388,23494,25149
2317,3389,23852,22581
2318,3391,25224,18248
2319,3392,18168,25761
2320,3393,24928,25751
2321,3394,22582,29117
2322,3395,21696,23533
2323,3396,14762,14023
2324,3397,27198,22859
2325,3398,28185,25811
2326,3400,13118,13116
2327,3401,13118,13118
2328,3402,19799,23213
2329,3404,27933,26041
2330,3405,21018,17218
2331,3406,18487,20689
2332,3407,22235,20711
2333,3408,26025,16111
2334,3409,16112,26024
2335,3410,26025,15484
2336,3412,21938,16921
2337,3414,25825,22014
2338,3415,8995,30651
2339,3416,28788,22001
2340,3417,24836,22580
2341,3418,20103,19480
2342,3419,24873,22283
2343,3420,29117,22582
2344,3421,15264,15064
2345,3422,25153,26393
2346,3424,24019,24073
2347,3425,19167,26345
2348,3428,19481,18580
2349,3429,21376,15484
2350,3430,25765,25765
2351,3431,24313,20727
2352,3432,23194,19480
2353,3435,30067,25194
2354,3436,25794,26327
2355,3437,21407,24870
2356,3438,16412,23720
2357,3441,2237,1924
2358,3443,19798,24602
2359,3444,19798,24602
2360,3445,24373,25726
2361,3446,30961,21442
2362,3447,16218,20420
2363,3448,21651,25191
2364,3449,23532,24597
2365,3451,17283,24882
2366,3453,24034,21034
2367,3454,21364,23752
2368,3456,15351,14382
2369,3459,10829,27777
2370,3461,15416,24310
2371,3464,25788,12669
2372,3466,13729,26627
2373,3468,17773,18096
2374,3469,14595,15356
2375,3470,16112,26025
2376,3471,27281,26659
2377,3474,22006,23498
2378,3476,14142,16556
2379,3477,12084,12088
2380,3478,14592,9038
2381,3480,19798,26929
2382,3482,18577,21337
2383,3483,22825,24609
2384,3484,15360,16292
2385,3485,26095,27268
2386,3486,25753,28160
2387,3487,24609,22824
2388,3489,28160,25453
2389,3490,28835,28782
2390,3491,26085,24601
2391,3495,16576,15357
2392,3498,24947,25794
2393,3500,25193,21651
2394,3501,21953,19769
2395,3502,21036,16390
2396,3505,23440,16414
2397,3506,27862,25522
2398,3507,26362,26096
2399,3509,22798,28835
2400,3510,28425,29107
2401,3511,26709,29749
2402,3512,20724,16219
2403,3515,14051,11991
2404,3516,11996,14055
2405,3517,21744,30656
2406,3518,26025,16112
2407,3520,12374,28170
2408,3522,17483,15368
2409,3523,23130,23996
2410,3524,23498,12078
2411,3525,12243,26671
2412,3527,14760,14023
2413,3528,21607,24352
2414,3529,24352,21605
2415,3530,22881,30100
2416,3532,19454,17212
2417,3535,23760,22283
2418,3536,25766,26708
2419,3537,25710,14335
2420,3538,25212,16983
2421,3540,16621,17283
2422,3541,12148,25765
2423,3542,22235,20400
2424,3543,21658,22235
2425,3546,26457,15811
2426,3548,29107,29375
2427,3549,30140,27538
2428,3551,3909,3907
2429,3553,21407,24876
2430,3554,19798,24602
2431,3555,16412,23720
2432,3556,30961,21744
2433,3557,27748,17216
2434,3558,25241,25427
2435,3559,23532,24597
2436,3561,16368,13359
2437,3562,17283,24882
2438,3563,25486,25184
2439,3564,14335,25415
2440,3565,18568,8911
2441,3566,8914,18569
2442,3567,26695,21046
2443,3568,17605,24317
2444,3569,27211,21938
2445,3570,26389,26938
2446,3571,18245,27215
2447,3572,14592,9046
2448,3573,21034,23752
2449,3574,23466,21364
2450,3575,20709,18846
2451,3576,18845,21034
2452,3577,21365,23752
2453,3578,24613,14382
2454,3579,25255,24038
2455,3580,21651,25193
2456,3581,16336,21035
2457,3582,29478,29794
