stop,id_origine,start,length,purpose,liste_segm,n_coord,id,vertex_pos,vertex_ind,vertex_par,vertex_p_1,distance,angle,node_id,n,distance_2,feature_x,feature_y,nearest_x,nearest_y
2013/07/18 13:23:41.000,1461,2013/07/18 12:11:44.000,20467,other,,1461,,-1,3190,0,3190,0.225296776721643,340.799430915840503,28114,1,0.000020112306328,-73.553885062152602,45.503312723231403,-73.553878288324753,45.503331660499477
2013/07/18 15:49:31.000,1462,2013/07/18 15:29:22.000,6983,Autres,,1462,,0,0,0,0,0.000000000000000,289.479733088292619,27641,1,0.000000000000000,-73.558132401230282,45.572864533252201,-73.558132401230282,45.572864533252201
2013/07/18 15:49:31.000,1462,2013/07/18 15:29:22.000,6983,Autres,,1462,,-1,916,0,916,0.072783999937240,112.232230512133839,22248,1,0.000000000000000,-73.590018441581705,45.526264087823698,-73.590018441581705,45.526264087823698
2013/07/18 15:35:43.000,1463,2013/07/18 15:09:56.000,5555,Shopping,,1463,,0,0,0,0,0.000000000000000,220.160653746422469,27226,1,0.000000000000000,-73.559162487947503,45.504655934871998,-73.559162487947503,45.504655934871998
2013/07/18 15:35:43.000,1463,2013/07/18 15:09:56.000,5555,Shopping,,1463,,-1,1167,0,1167,0.062107252759681,41.409346598758482,21366,1,0.000000000000000,-73.595034255544519,45.523274636248303,-73.595034255544519,45.523274636248303
2013/07/18 16:07:23.000,1466,2013/07/18 15:51:14.000,7321,Sport,,1466,,0,0,0,0,0.000000000000000,116.938152267768558,18241,1,0.000000000000000,-73.617389750101495,45.535180207458502,-73.617389750101495,45.535180207458502
2013/07/18 16:07:23.000,1466,2013/07/18 15:51:14.000,7321,Sport,,1466,,-1,768,0,768,0.087482914254046,349.576257420983040,30000,1,0.000047227171581,-73.538052099955607,45.513030767797197,-73.538059056189667,45.512984055737263
2013/07/18 16:28:04.000,1467,2013/07/18 16:11:58.000,5571,Sport,,1467,,0,0,0,0,0.000000000000000,316.027900089050775,11051,1,0.000000000000000,-73.678051443315098,45.521046356703202,-73.678051443315098,45.521046356703202
2013/07/18 16:28:04.000,1467,2013/07/18 16:11:58.000,5571,Sport,,1467,,-1,748,0,748,0.063275698305056,302.396704925109304,11054,1,0.000000000000000,-73.677378627376498,45.521502056692299,-73.677378627376498,45.521502056692299
2013/07/18 16:40:54.000,1468,2013/07/18 16:12:15.000,7969,Domicile-travail,,1468,,0,0,0,0,0.000000000000000,107.190200430633553,24146,1,0.000000000000000,-73.579899492400301,45.573506019472802,-73.579899492400301,45.573506019472802
2013/07/18 16:40:54.000,1468,2013/07/18 16:12:15.000,7969,Domicile-travail,,1468,,-1,1552,0,1552,0.087029267147405,304.803089282349276,16500,1,0.000000000000000,-73.630207068311705,45.616317896672399,-73.630207068311705,45.616317896672399
2013/07/18 16:46:47.000,1470,2013/07/18 16:21:09.000,6087,Domicile-travail,,1470,,0,0,0,0,0.000000000000000,219.227281615785870,26931,1,0.000000000000000,-73.561632301738797,45.501723427392200,-73.561632301738797,45.501723427392200
2013/07/18 16:46:47.000,1470,2013/07/18 16:21:09.000,6087,Domicile-travail,,1470,,-1,1320,0,1320,0.070115834856373,214.383328971154612,18167,1,0.000000000000000,-73.618581203029805,45.505079452025797,-73.618581203029805,45.505079452025797
2013/07/18 17:18:13.000,1472,2013/07/18 16:52:48.000,6982,Social,,1472,,0,0,0,0,0.000000000000000,36.593409355336568,17268,1,0.000000000000000,-73.623365855403804,45.528487569944907,-73.623365855403804,45.528487569944907
2013/07/18 17:18:13.000,1472,2013/07/18 16:52:48.000,6982,Social,,1472,,-1,765,0,765,0.077247036667499,295.156068626622414,25790,1,0.000000000000000,-73.568413230675318,45.535922577404797,-73.568413230675318,45.535922577404797
2013/07/18 17:26:04.000,1476,2013/07/18 16:52:50.000,4896,Commute,,1476,,0,0,0,0,0.000000000000000,71.754965157881756,13027,1,0.000008655565294,-73.655056208284094,45.529813519988998,-73.655063227646224,45.529818584311840
2013/07/18 17:26:04.000,1476,2013/07/18 16:52:50.000,4896,Commute,,1476,,-1,1139,0,1139,0.056783976631521,145.382492565528878,16367,1,0.000000000000000,-73.629882537700595,45.520078579028997,-73.629882537700595,45.520078579028997
2013/07/18 17:49:37.000,1477,2013/07/18 17:25:25.000,8691,Commute,,1477,,0,0,0,0,0.000000000000000,334.250854324668467,24597,1,0.000000000000000,-73.574960941350596,45.493781012095901,-73.574960941350596,45.493781012095901
2013/07/18 17:49:37.000,1477,2013/07/18 17:25:25.000,8691,Commute,,1477,,-1,1326,0,1326,0.091154161515264,40.507600006772854,23533,1,0.000000000000000,-73.583119885796705,45.553194650480307,-73.583119885796705,45.553194650480307
2013/07/18 17:50:20.000,1478,2013/07/18 17:21:49.000,6183,Work-related,,1478,,0,0,0,0,0.000000000000000,216.933286138031917,27502,1,0.000000000000000,-73.556802825978707,45.497441063908802,-73.556802825978707,45.497441063908802
2013/07/18 17:50:20.000,1478,2013/07/18 17:21:49.000,6183,Work-related,,1478,,-1,1036,0,1036,0.070820983885943,294.293396046031717,19138,1,0.000000000000000,-73.610837352692499,45.525015047487699,-73.610837352692499,45.525015047487699
2013/07/18 17:53:56.000,1480,2013/07/18 17:38:31.000,4636,Domicile-travail,,1480,,0,0,0,0,0.000000000000000,34.355253241785547,28143,1,0.000000000000000,-73.553341578938003,45.510482526773401,-73.553341578938003,45.510482526773401
2013/07/18 17:53:56.000,1480,2013/07/18 17:38:31.000,4636,Domicile-travail,,1480,,-1,844,0,844,0.048446834588042,286.384356264253768,29107,1,0.000000000000000,-73.546521163346100,45.542363567073103,-73.546521163346100,45.542363567073103
2013/07/18 17:52:48.000,1481,2013/07/18 17:24:53.000,7596,Courses,,1481,,0,0,0,0,0.000000000000000,19.312607380504986,24354,1,0.000000000000000,-73.576818998061597,45.519716728449801,-73.576818998061597,45.519716728449801
2013/07/18 17:52:48.000,1481,2013/07/18 17:24:53.000,7596,Courses,,1481,,-1,1303,0,1303,0.079247773274826,108.236670407270353,30373,1,0.000000000000000,-73.535929657603106,45.558487978975897,-73.535929657603106,45.558487978975897
2013/07/18 17:57:45.000,1482,2013/07/18 17:29:02.000,8597,Social,,1482,,0,0,0,0,0.000000000000000,43.539752583286521,27869,1,0.000000000000000,-73.554830362977796,45.519935678559598,-73.554830362977796,45.519935678559598
2013/07/18 17:57:45.000,1482,2013/07/18 17:29:02.000,8597,Social,,1482,,-1,1495,0,1495,0.096362985663914,42.598501073281959,16924,1,0.000000000000000,-73.626338111896700,45.494957426648902,-73.626338111896700,45.494957426648902
2013/07/18 17:57:42.000,1483,2013/07/18 17:09:56.000,14959,Commute,,1483,,0,0,0,0,0.000000000000000,35.954362123112702,21232,1,0.000028787322201,-73.594830710102400,45.440753701051598,-73.594854715188035,45.440769590223482
2013/07/18 17:57:42.000,1483,2013/07/18 17:09:56.000,14959,Commute,,1483,,-1,1657,0,1657,0.161280758769499,267.836176273772878,17269,1,0.000000000000000,-73.625270480757905,45.529040373849902,-73.625270480757905,45.529040373849902
2013/07/18 18:07:05.000,1486,2013/07/18 17:54:20.000,3631,Social,,1486,,0,0,0,0,0.000000000000000,89.746442574467466,24027,1,0.000000000000000,-73.579386372038002,45.498967630094803,-73.579386372038002,45.498967630094803
2013/07/18 18:07:05.000,1486,2013/07/18 17:54:20.000,3631,Social,,1486,,-1,661,0,661,0.038128334320079,50.503754388943989,27579,1,0.000000000000000,-73.557071239700704,45.517457364858600,-73.557071239700704,45.517457364858600
2013/07/18 18:08:49.000,1487,2013/07/18 17:29:58.000,11777,Commute,,1487,,0,0,0,0,0.000000000000000,116.158348576964400,27210,1,0.000000000000000,-73.559985639673997,45.500368814880702,-73.559985639673997,45.500368814880702
2013/07/18 18:08:49.000,1487,2013/07/18 17:29:58.000,11777,Commute,,1487,,-1,1443,0,1443,0.131009028988423,38.952323007188411,14768,1,0.000000000000000,-73.641418955568398,45.469887345244501,-73.641418955568398,45.469887345244501
2013/07/18 18:12:58.000,1490,2013/07/18 18:07:15.000,1685,Social,,1490,,0,0,0,0,0.000000000000000,34.750905220311651,24609,1,0.000000000000000,-73.576442801122099,45.506399777316602,-73.576442801122099,45.506399777316602
2013/07/18 18:12:58.000,1490,2013/07/18 18:07:15.000,1685,Social,,1490,,-1,315,0,315,0.018440093313738,42.483048760673597,24058,1,0.000000000000000,-73.579387509208502,45.516965194443003,-73.579387509208502,45.516965194443003
2013/07/18 18:13:22.000,1491,2013/07/18 18:06:56.000,729,Courses,,1491,,0,0,0,0,0.000000000000000,138.588895949680563,12085,1,0.000000000000000,-73.666145596919506,45.547821601115402,-73.666145596919506,45.547821601115402
2013/07/18 18:13:22.000,1491,2013/07/18 18:06:56.000,729,Courses,,1491,,-1,152,0,152,0.007203473815050,138.588895949680563,12085,1,0.000000000000000,-73.666145596919506,45.547821601115402,-73.666145596919506,45.547821601115402
2013/07/18 18:45:33.000,1493,2013/07/18 18:16:58.000,6999,Commute,,1493,,0,0,0,0,0.000000000000000,294.766463662751846,18425,1,0.000062589612171,-73.614785005063482,45.444395479569692,-73.614725481624461,45.444376129640574
2013/07/18 18:45:33.000,1493,2013/07/18 18:16:58.000,6999,Commute,,1493,,-1,810,0,810,0.077162098108834,33.878488647404453,15369,1,0.000000000000000,-73.637289755625204,45.469055325744698,-73.637289755625204,45.469055325744698
2013/07/18 08:41:52.000,1494,2013/07/18 08:11:02.000,9230,Domicile-travail,,1494,,0,0,0,0,0.000000000000000,286.207679902581731,16112,1,0.000000000000000,-73.632753966488096,45.542772392455902,-73.632753966488096,45.542772392455902
2013/07/18 08:41:52.000,1494,2013/07/18 08:11:02.000,9230,Domicile-travail,,1494,,-1,1130,0,1130,0.106217401655473,22.670677193883847,26025,1,0.000000000000000,-73.566681983666598,45.498975878794901,-73.566681983666598,45.498975878794901
2013/07/18 18:55:43.000,1495,2013/07/18 18:25:48.000,8417,Domicile-travail,,1495,,0,0,0,0,0.000000000000000,183.625528977984061,26025,1,0.000000000000000,-73.566681983666598,45.498975878794901,-73.566681983666598,45.498975878794901
2013/07/18 18:55:43.000,1495,2013/07/18 18:25:48.000,8417,Domicile-travail,,1495,,-1,1030,0,1030,0.097155322011297,106.047412070904173,16111,1,0.000000000000000,-73.633090672188203,45.542209630883001,-73.633090672188203,45.542209630883001
2013/07/18 19:13:05.000,1496,2013/07/18 18:16:54.000,19475,Sport,,1496,,0,0,0,0,0.000000000000000,222.527979848444232,16924,1,0.000000000000000,-73.626338111896700,45.494957426648902,-73.626338111896700,45.494957426648902
2013/07/18 19:13:05.000,1496,2013/07/18 18:16:54.000,19475,Sport,,1496,,-1,2287,0,2287,0.226578267864300,68.105928035970635,19946,1,0.000000000000000,-73.603266682135498,45.419543929172001,-73.603266682135498,45.419543929172001
2013/07/18 19:19:12.000,1497,2013/07/18 18:58:40.000,6062,Domicile-travail,,1497,,0,0,0,0,0.000000000000000,19.200679326693525,22247,1,0.000000000000000,-73.590392855608798,45.525815987109603,-73.590392855608798,45.525815987109603
2013/07/18 19:19:12.000,1497,2013/07/18 18:58:40.000,6062,Domicile-travail,,1497,,-1,1134,0,1134,0.065249291940867,107.247042225747791,29445,1,0.000000000000000,-73.544079801594194,45.547297438503598,-73.544079801594194,45.547297438503598
2013/07/18 19:35:49.000,1498,2013/07/18 19:16:47.000,6137,Domicile-travail,,1498,,0,0,0,0,0.000000000000000,34.793349584591709,25710,1,0.000000000000000,-73.569277711754282,45.497227926156398,-73.569277711754282,45.497227926156398
2013/07/18 19:35:49.000,1498,2013/07/18 19:16:47.000,6137,Domicile-travail,,1498,,-1,1075,0,1075,0.067390136533966,188.609982096051340,29032,1,0.000000000000000,-73.546682623144505,45.468167032051497,-73.546682623144505,45.468167032051497
2013/07/18 18:09:10.000,1499,2013/07/18 17:23:14.000,14102,Domicile-travail,,1499,,0,0,0,0,0.000000000000000,295.330699584503350,25178,1,0.000000000000000,-73.572401156179893,45.496628123741800,-73.572401156179893,45.496628123741800
2013/07/18 18:09:10.000,1499,2013/07/18 17:23:14.000,14102,Domicile-travail,,1499,,-1,1772,0,1772,0.164112705818052,211.166419678840128,12089,1,0.000000000000000,-73.664312231752405,45.549445343289101,-73.664312231752405,45.549445343289101
2013/07/18 19:47:10.000,1500,2013/07/18 19:27:38.000,7037,Commute,,1500,,0,0,0,0,0.000000000000000,44.956482391882986,24597,1,0.000000000000000,-73.574960941350596,45.493781012095901,-73.574960941350596,45.493781012095901
2013/07/18 19:47:10.000,1500,2013/07/18 19:27:38.000,7037,Commute,,1500,,-1,756,0,756,0.073630056778206,86.836075904549332,27026,1,0.000000000000000,-73.561611483637407,45.541458994512098,-73.561611483637407,45.541458994512098
2013/07/18 19:48:03.000,1501,2013/07/18 19:18:51.000,8863,Sport,,1501,,0,0,0,0,0.000000000000000,49.830918081100322,19946,1,0.000000000000000,-73.603266682135498,45.419543929172001,-73.603266682135498,45.419543929172001
2013/07/18 19:48:03.000,1501,2013/07/18 19:18:51.000,8863,Sport,,1501,,-1,1045,0,1045,0.093245562932448,325.777004795905498,24836,1,0.000000000000000,-73.574395525067899,45.478261995355503,-73.574395525067899,45.478261995355503
2013/07/18 20:02:33.000,1502,2013/07/18 19:53:58.000,2779,Sport,,1502,,0,0,0,0,0.000000000000000,307.933228692732825,24836,1,0.000000000000000,-73.574395525067899,45.478261995355503,-73.574395525067899,45.478261995355503
2013/07/18 20:02:33.000,1502,2013/07/18 19:53:58.000,2779,Sport,,1502,,-1,440,0,440,0.030518179576016,182.889986605059136,20983,1,0.000000000000000,-73.597310192134799,45.478027279032197,-73.597310192134799,45.478027279032197
2013/07/18 20:22:39.000,1504,2013/07/18 20:07:24.000,3335,Social,,1504,,0,0,0,0,0.000000000000000,42.719881377256378,20725,1,0.000000000000000,-73.599398826050901,45.535294479199997,-73.599398826050901,45.535294479199997
2013/07/18 20:22:39.000,1504,2013/07/18 20:07:24.000,3335,Social,,1504,,-1,525,0,525,0.036705375564149,113.606118450157055,22522,1,0.000000000000000,-73.588641260027003,45.517525270207202,-73.588641260027003,45.517525270207202
2013/07/18 20:30:45.000,1505,2013/07/18 20:08:48.000,4873,Sport,,1505,,0,0,0,0,0.000000000000000,226.967050879578494,20650,1,0.000000000000000,-73.599564181576298,45.478225741514898,-73.599564181576298,45.478225741514898
2013/07/18 20:30:45.000,1505,2013/07/18 20:08:48.000,4873,Sport,,1505,,-1,834,0,834,0.054499486769007,42.310472052096813,16921,1,0.000000000000000,-73.627219320360695,45.492535110181997,-73.627219320360695,45.492535110181997
2013/07/18 21:09:42.000,1506,2013/07/18 21:06:49.000,836,Social,,1506,,0,0,0,0,0.000000000000000,294.456298966520194,21366,1,0.000000000000000,-73.595034255544519,45.523274636248303,-73.595034255544519,45.523274636248303
2013/07/18 21:09:42.000,1506,2013/07/18 21:06:49.000,836,Social,,1506,,-1,109,0,109,0.009213065712852,294.007969927099339,20395,1,0.000000000000000,-73.602213697205300,45.522206599723198,-73.602213697205300,45.522206599723198
2013/07/15 20:25:08.000,1507,2013/07/15 20:18:33.000,1892,Sport,,1507,,0,0,0,0,0.000000000000000,33.441886187864647,27047,1,0.000000000000000,-73.560905155311900,45.552837490453300,-73.560905155311900,45.552837490453300
2013/07/15 20:25:08.000,1507,2013/07/15 20:18:33.000,1892,Sport,,1507,,-1,265,0,265,0.019538009753127,7.335243801390594,28226,1,0.000000000000000,-73.554365232345319,45.561095097873093,-73.554365232345319,45.561095097873093
2013/07/18 13:33:09.000,1508,2013/07/18 13:22:06.000,3480,Commute,,1508,,0,0,0,0,0.000000000000000,43.195551404240163,24366,1,0.000000000000000,-73.577323289687797,45.527162175802800,-73.577323289687797,45.527162175802800
2013/07/18 13:33:09.000,1508,2013/07/18 13:22:06.000,3480,Commute,,1508,,-1,355,0,355,0.037762764257429,115.745683114668338,24889,1,0.000000000000000,-73.573484368513107,45.504973074586701,-73.573484368513107,45.504973074586701
2013/07/18 21:15:47.000,1509,2013/07/18 21:02:31.000,4086,Commute,,1509,,0,0,0,0,0.000000000000000,117.854946291458845,25424,1,0.000000000000000,-73.570215659972405,45.501505245899203,-73.570215659972405,45.501505245899203
2013/07/18 21:15:47.000,1509,2013/07/18 21:02:31.000,4086,Commute,,1509,,-1,448,0,448,0.044454572215501,39.209454334380609,24072,1,0.000000000000000,-73.579799132087103,45.527367148167002,-73.579799132087103,45.527367148167002
2013/07/15 22:00:28.000,1510,2013/07/15 21:48:59.000,2106,Autre,,1510,,0,0,0,0,0.000000000000000,188.080342147784506,28226,1,0.000000000000000,-73.554365232345319,45.561095097873093,-73.554365232345319,45.561095097873093
2013/07/15 22:00:28.000,1510,2013/07/15 21:48:59.000,2106,Autre,,1510,,-1,327,0,327,0.022311029601749,211.397813760971616,26396,1,0.000000000000000,-73.564342532629993,45.554773688669599,-73.564342532629993,45.554773688669599
2013/07/18 19:17:37.000,1511,2013/07/18 18:58:55.000,5035,Autre,,1511,,0,0,0,0,0.000000000000000,213.184239300914953,26394,1,0.000000000000000,-73.564752345179599,45.554147792965601,-73.564752345179599,45.554147792965601
2013/07/18 19:17:37.000,1511,2013/07/18 18:58:55.000,5035,Autre,,1511,,-1,732,0,732,0.054872426834043,8.187151354570727,28226,1,0.000000000000000,-73.554365232345319,45.561095097873093,-73.554365232345319,45.561095097873093
2013/07/18 21:08:42.000,1512,2013/07/18 20:56:18.000,2318,Autre,,1512,,0,0,0,0,0.000000000000000,184.933896936722874,28226,1,0.000000000000000,-73.554365232345319,45.561095097873093,-73.554365232345319,45.561095097873093
2013/07/18 21:08:42.000,1512,2013/07/18 20:56:18.000,2318,Autre,,1512,,-1,412,0,412,0.024344094969942,213.147292090124552,26394,1,0.000000000000000,-73.564752345179599,45.554147792965601,-73.564752345179599,45.554147792965601
2013/07/18 21:32:39.000,1514,2013/07/18 21:18:04.000,5374,Commute,,1514,,0,0,0,0,0.000000000000000,179.958650717298752,23855,1,0.000007648164198,-73.580530967811399,45.584788808879999,-73.580531807740030,45.584781206976587
2013/07/18 21:32:39.000,1514,2013/07/18 21:18:04.000,5374,Commute,,1514,,-1,553,0,553,0.056615536467215,114.698226466664053,22582,1,0.000000000000000,-73.588177529754205,45.547385569419802,-73.588177529754205,45.547385569419802
2013/07/14 18:29:16.000,1517,2013/07/14 16:06:44.000,43571,Sport,,1517,,0,0,0,0,0.000000000000000,287.455284718195912,26245,1,0.000000000000000,-73.563911035505200,45.471086649514099,-73.563911035505200,45.471086649514099
2013/07/14 18:29:16.000,1517,2013/07/14 16:06:44.000,43571,Sport,,1517,,-1,7426,0,7426,0.494989876701898,332.740118053726007,29021,1,0.000000000000000,-73.547518576232804,45.467671975744402,-73.547518576232804,45.467671975744402
2013/07/18 22:16:52.000,1518,2013/07/18 21:51:04.000,9344,Social,,1518,,0,0,0,0,0.000000000000000,222.102833005388447,16923,1,0.000000000000000,-73.625394260767493,45.494553587602098,-73.625394260767493,45.494553587602098
2013/07/18 22:16:52.000,1518,2013/07/18 21:51:04.000,9344,Social,,1518,,-1,1433,0,1433,0.104056600890829,114.121502037974025,28787,1,0.000000000000000,-73.549564961443494,45.527834268143103,-73.549564961443494,45.527834268143103
2013/07/18 22:31:54.000,1519,2013/07/18 22:18:16.000,3501,Social,,1519,,0,0,0,0,0.000000000000000,113.055856986626608,20711,1,0.000000000000000,-73.599399704546002,45.525261483478303,-73.599399704546002,45.525261483478303
2013/07/18 22:31:54.000,1519,2013/07/18 22:18:16.000,3501,Social,,1519,,-1,756,0,756,0.037913944624676,44.714469405619766,25489,1,0.000000000000000,-73.570705075207997,45.536998242739301,-73.570705075207997,45.536998242739301
2013/07/18 23:21:12.000,1522,2013/07/18 23:11:03.000,3392,Commute,,1522,,0,0,0,0,0.000000000000000,34.514413564780277,24610,1,0.000000000000000,-73.575811631001699,45.507081333626402,-73.575811631001699,45.507081333626402
2013/07/18 23:21:12.000,1522,2013/07/18 23:11:03.000,3392,Commute,,1522,,-1,512,0,512,0.037670528278711,41.485634526095637,22547,1,0.000000000000000,-73.589010084457598,45.527483980210903,-73.589010084457598,45.527483980210903
2013/07/19 00:08:27.000,1524,2013/07/18 23:57:56.000,3538,Domicile-travail,,1524,,0,0,0,0,0.000000000000000,113.518806692372522,18877,1,0.000000000000000,-73.613813665531481,45.536355793240901,-73.613813665531481,45.536355793240901
2013/07/19 00:08:27.000,1524,2013/07/18 23:57:56.000,3538,Domicile-travail,,1524,,-1,619,0,619,0.039884575918775,45.647880724228912,23521,1,0.000000000000000,-73.582075250740701,45.543043484141599,-73.582075250740701,45.543043484141599
2013/07/16 16:02:21.000,1525,2013/07/16 15:15:46.000,589,Autre,,1525,,0,0,0,0,0.000000000000000,195.895528449364406,29741,1,0.000000000000000,-73.541067688526994,45.546396961369602,-73.541067688526994,45.546396961369602
2013/07/16 16:02:21.000,1525,2013/07/16 15:15:46.000,589,Autre,,1525,,-1,686,0,686,0.006525989233266,195.895528449364406,29741,1,0.000000000000000,-73.541067688526994,45.546396961369602,-73.541067688526994,45.546396961369602
2013/07/17 10:35:19.000,1528,2013/07/17 10:32:20.000,1105,Autre,,1528,,0,0,0,0,0.000000000000000,87.335538656911069,29426,1,0.000021101933477,-73.545912027281901,45.539713766601103,-73.545909701552148,45.539734739978933
2013/07/17 10:35:19.000,1528,2013/07/17 10:32:20.000,1105,Autre,,1528,,-1,128,0,128,0.011810858886413,286.837893771002314,29741,1,0.000000000000000,-73.541067688526994,45.546396961369602,-73.541067688526994,45.546396961369602
2013/07/19 00:16:10.000,1529,2013/07/19 00:10:00.000,2381,Autre,,1529,,0,0,0,0,0.000000000000000,88.871948411334330,24105,1,0.000000000000000,-73.578684516530203,45.542247273832601,-73.578684516530203,45.542247273832601
2013/07/19 00:16:10.000,1529,2013/07/19 00:10:00.000,2381,Autre,,1529,,-1,237,0,237,0.028151587880637,33.212288128022536,27918,1,0.000000000000000,-73.554801480573602,45.535883459771497,-73.554801480573602,45.535883459771497
2013/07/19 08:07:10.000,1530,2013/07/19 07:48:11.000,3130,Domicile-travail,,1530,,0,0,0,0,0.000000000000000,147.010048611028907,28514,1,0.000200584445430,-73.551987328573105,45.553820899492102,-73.551795130583898,45.553763505653642
2013/07/19 08:07:10.000,1530,2013/07/19 07:48:11.000,3130,Domicile-travail,,1530,,-1,609,0,609,0.030944615657861,115.148477420407545,27278,1,0.000000000000000,-73.559557955074098,45.531073432204899,-73.559557955074098,45.531073432204899
2013/07/19 08:13:00.000,1531,2013/07/19 07:50:05.000,8802,Commute,,1531,,0,0,0,0,0.000000000000000,226.839760678146206,23533,1,0.000000000000000,-73.583119885796705,45.553194650480307,-73.583119885796705,45.553194650480307
2013/07/19 08:13:00.000,1531,2013/07/19 07:50:05.000,8802,Commute,,1531,,-1,1231,0,1231,0.091736121194996,224.956380309128548,24597,1,0.000000000000000,-73.574960941350596,45.493781012095901,-73.574960941350596,45.493781012095901
2013/07/19 08:15:33.000,1532,2013/07/19 07:52:34.000,8482,Commute,,1532,,0,0,0,0,0.000000000000000,240.567757289567282,30963,1,0.000000000000000,-73.529350658226306,45.558048957947200,-73.529350658226306,45.558048957947200
2013/07/19 08:15:33.000,1532,2013/07/19 07:52:34.000,8482,Commute,,1532,,-1,1149,0,1149,0.096862965591668,115.417650504557514,21744,1,0.000020481499917,-73.594540980718307,45.580661349469800,-73.594523449268451,45.580671939092305
2013/07/19 08:18:57.000,1533,2013/07/19 08:06:17.000,3341,Commute,,1533,,0,0,0,0,0.000000000000000,87.469389202672460,16368,1,0.000000000000000,-73.629961973189907,45.520193650252203,-73.629961973189907,45.520193650252203
2013/07/19 08:18:57.000,1533,2013/07/19 08:06:17.000,3341,Commute,,1533,,-1,643,0,643,0.038596154204889,30.626709455543853,13032,1,0.000000000000000,-73.655396849725904,45.532799027578399,-73.655396849725904,45.532799027578399
2013/07/19 08:21:43.000,1535,2013/07/19 07:57:25.000,7108,Commute,,1535,,0,0,0,0,0.000000000000000,114.892748526367399,22558,1,0.000000000000000,-73.588700800009406,45.534236951963102,-73.588700800009406,45.534236951963102
2013/07/19 08:21:43.000,1535,2013/07/19 07:57:25.000,7108,Commute,,1535,,-1,1278,0,1278,0.077540482843709,114.839086307779212,26001,1,0.000000000000000,-73.567190800463905,45.490098471762302,-73.567190800463905,45.490098471762302
2013/07/19 08:31:00.000,1536,2013/07/19 08:15:50.000,4619,Domicile-travail,,1536,,0,0,0,0,0.000000000000000,212.856208334045220,29107,1,0.000000000000000,-73.546521163346100,45.542363567073103,-73.546521163346100,45.542363567073103
2013/07/19 08:31:00.000,1536,2013/07/19 08:15:50.000,4619,Domicile-travail,,1536,,-1,791,0,791,0.048220829742878,191.258300714814283,28143,1,0.000000000000000,-73.553341578938003,45.510482526773401,-73.553341578938003,45.510482526773401
2013/07/19 08:39:16.000,1537,2013/07/19 08:20:38.000,7349,Domicile-travail,,1537,,0,0,0,0,0.000000000000000,114.610128679312766,20398,1,0.000000000000000,-73.602701136694705,45.526768584786907,-73.602701136694705,45.526768584786907
2013/07/19 08:39:16.000,1537,2013/07/19 08:20:38.000,7349,Domicile-travail,,1537,,-1,1019,0,1019,0.077195502769734,63.774570300163809,27639,1,0.000000000000000,-73.557563986677593,45.572671339212597,-73.557563986677593,45.572671339212597
2013/07/19 08:53:34.000,1539,2013/07/19 08:24:15.000,9082,Domicile-travail,,1539,,0,0,0,0,0.000000000000000,286.198533079986817,16112,1,0.000000000000000,-73.632753966488096,45.542772392455902,-73.632753966488096,45.542772392455902
2013/07/19 08:53:34.000,1539,2013/07/19 08:24:15.000,9082,Domicile-travail,,1539,,-1,1072,0,1072,0.104210112497756,30.949307424408453,26025,1,0.000000000000000,-73.566681983666598,45.498975878794901,-73.566681983666598,45.498975878794901
2013/07/19 08:54:54.000,1540,2013/07/19 08:45:48.000,2647,Courses,,1540,,0,0,0,0,0.000000000000000,39.799292867031845,22522,1,0.000000000000000,-73.588641260027003,45.517525270207202,-73.588641260027003,45.517525270207202
2013/07/19 08:54:54.000,1540,2013/07/19 08:45:48.000,2647,Courses,,1540,,-1,440,0,440,0.028731047351210,294.712239840664324,24373,1,0.000000000000000,-73.577079568090895,45.530267108973199,-73.577079568090895,45.530267108973199
2013/07/19 08:54:23.000,1541,2013/07/19 08:50:52.000,1573,Autres,,1541,,0,0,0,0,0.000000000000000,216.981896830442423,24674,1,0.000000000000000,-73.575884235450900,45.552508135864997,-73.575884235450900,45.552508135864997
2013/07/19 08:54:23.000,1541,2013/07/19 08:50:52.000,1573,Autres,,1541,,-1,207,0,207,0.016548076403726,112.716583384782410,24957,1,0.000000000000000,-73.574795106294005,45.541619856848101,-73.574795106294005,45.541619856848101
2013/07/19 08:56:46.000,1542,2013/07/19 08:38:46.000,5778,Commute,,1542,,0,0,0,0,0.000000000000000,217.333441485554175,27288,1,0.000000000000000,-73.559681693469798,45.539072990167597,-73.559681693469798,45.539072990167597
2013/07/19 08:56:46.000,1542,2013/07/19 08:38:46.000,5778,Commute,,1542,,-1,626,0,626,0.056878418621720,97.603436747577732,24597,1,0.000000000000000,-73.574960941350596,45.493781012095901,-73.574960941350596,45.493781012095901
2013/07/19 09:04:20.000,1544,2013/07/19 08:49:20.000,4499,Work-related,,1544,,0,0,0,0,0.000000000000000,294.660009786153239,24646,1,0.000000000000000,-73.575200209819101,45.528734559278902,-73.575200209819101,45.528734559278902
2013/07/19 09:04:20.000,1544,2013/07/19 08:49:20.000,4499,Work-related,,1544,,-1,562,0,562,0.048432402284232,135.154738199638871,25424,1,0.000000000000000,-73.570215659972405,45.501505245899203,-73.570215659972405,45.501505245899203
2013/07/19 09:25:54.000,1545,2013/07/19 09:14:34.000,3300,Commute,,1545,,0,0,0,0,0.000000000000000,197.560817534091882,26709,1,0.000000000000000,-73.563278512659593,45.530006148868601,-73.563278512659593,45.530006148868601
